transaction_id,transaction_date,store_id,customer_id,product_id,quantity,sales_amount,customer_nationality
T005020,2024-07-28 03:00:00,NAGOYA_01,C1544,P005,3,10103.58,UK
T005021,2024-07-28 04:00:00,OSAKA_01,C4663,P003,1,7765.52,JP
T005022,2024-07-28 05:00:00,OSAKA_01,C3239,P005,4,10054.79,JP
T005023,2024-07-28 06:00:00,TOKYO_02,C4773,P002,3,10448.1,US
T005024,2024-07-28 07:00:00,OSAKA_01,C3627,P005,4,823.68,JP
T005025,2024-07-28 08:00:00,OSAKA_01,C7618,P004,2,1283.57,JP
T005026,2024-07-28 09:00:00,TOKYO_01,C7780,P001,4,8223.83,IN
T005027,2024-07-28 10:00:00,TOKYO_01,C9015,P005,4,3270.01,AU
T005028,2024-07-28 11:00:00,OSAKA_01,C4130,P003,1,9671.74,JP
T005029,2024-07-28 12:00:00,TOKYO_02,C1096,P003,3,8506.69,JP
T005030,2024-07-28 13:00:00,TOKYO_01,C4858,P005,2,8993.53,UK
T005031,2024-07-28 14:00:00,OSAKA_01,C3708,P004,1,4885.6,AU
T005032,2024-07-28 15:00:00,OSAKA_01,C6397,P005,4,9777.73,US
T005033,2024-07-28 16:00:00,NAGOYA_01,C7152,P002,1,12527.64,JP
T005034,2024-07-28 17:00:00,TOKYO_02,C1456,P004,4,14972.03,JP
T005035,2024-07-28 18:00:00,NAGOYA_01,C6914,P005,2,12657.44,JP
T005036,2024-07-28 19:00:00,TOKYO_02,C5368,P001,4,8583.73,JP
T005037,2024-07-28 20:00:00,TOKYO_01,C5088,P004,1,3304.73,JP
T005038,2024-07-28 21:00:00,TOKYO_02,C9399,P005,1,10380.97,JP
T005039,2024-07-28 22:00:00,OSAKA_01,C2937,P001,4,14095.98,US
T005040,2024-07-28 23:00:00,OSAKA_01,C2146,P005,3,3572.06,US
T005041,2024-07-29 00:00:00,TOKYO_02,C6152,P002,1,4211.94,JP
T005042,2024-07-29 01:00:00,TOKYO_02,C5299,P003,3,2660.62,IN
T005043,2024-07-29 02:00:00,TOKYO_02,C9118,P005,3,11182.46,US
T005044,2024-07-29 03:00:00,NAGOYA_01,C9634,P004,3,6395.14,JP
T005045,2024-07-29 04:00:00,TOKYO_02,C8759,P005,3,1409.09,JP
T005046,2024-07-29 05:00:00,TOKYO_01,C8953,P005,1,13186.77,AU
T005047,2024-07-29 06:00:00,NAGOYA_01,C5784,P005,1,8586.24,JP
T005048,2024-07-29 07:00:00,NAGOYA_01,C2461,P005,3,5300.87,JP
T005049,2024-07-29 08:00:00,TOKYO_02,C2159,P004,1,5487.75,JP
T005050,2024-07-29 09:00:00,TOKYO_01,C1386,P004,3,4708.64,JP
T005051,2024-07-29 10:00:00,NAGOYA_01,C8192,P005,3,7104.46,KR
T005052,2024-07-29 11:00:00,OSAKA_01,C5775,P003,3,5387.1,US
T005053,2024-07-29 12:00:00,NAGOYA_01,C4409,P005,4,8445.22,JP
T005054,2024-07-29 13:00:00,TOKYO_02,C1689,P004,2,11716.0,UK
T005055,2024-07-29 14:00:00,TOKYO_01,C8028,P002,1,10279.69,AU
T005056,2024-07-29 15:00:00,TOKYO_02,C8262,P005,1,4769.62,US
T005057,2024-07-29 16:00:00,OSAKA_01,C6664,P005,3,8166.74,JP
T005058,2024-07-29 17:00:00,OSAKA_01,C7766,P005,4,12681.83,AU
T005059,2024-07-29 18:00:00,OSAKA_01,C1952,P005,4,1488.99,JP
T005060,2024-07-29 19:00:00,TOKYO_02,C7142,P001,1,1635.31,JP
T005061,2024-07-29 20:00:00,NAGOYA_01,C6967,P005,3,8564.47,JP
T005062,2024-07-29 21:00:00,TOKYO_02,C8205,P004,1,9767.17,JP
T005063,2024-07-29 22:00:00,TOKYO_01,C3484,P004,3,3565.49,JP
T005064,2024-07-29 23:00:00,NAGOYA_01,C2854,P001,3,11305.69,JP
T005065,2024-07-30 00:00:00,OSAKA_01,C4231,P005,2,9870.82,IN
T005066,2024-07-30 01:00:00,TOKYO_02,C3597,P003,3,13887.69,JP
T005067,2024-07-30 02:00:00,OSAKA_01,C8829,P005,2,2949.84,IN
T005068,2024-07-30 03:00:00,OSAKA_01,C9186,P004,1,11394.93,US
T005069,2024-07-30 04:00:00,TOKYO_01,C4983,P002,1,1712.82,JP
T005070,2024-07-30 05:00:00,NAGOYA_01,C7963,P002,4,8696.74,JP
T005071,2024-07-30 06:00:00,TOKYO_01,C7684,P003,2,8502.48,UK
T005072,2024-07-30 07:00:00,TOKYO_01,C1656,P005,1,6131.58,JP
T005073,2024-07-30 08:00:00,TOKYO_01,C8743,P001,2,12746.28,US
T005074,2024-07-30 09:00:00,OSAKA_01,C7839,P005,1,563.37,AU
T005075,2024-07-30 10:00:00,TOKYO_01,C7312,P003,2,8042.6,JP
T005076,2024-07-30 11:00:00,TOKYO_01,C8938,P003,2,3648.73,JP
T005077,2024-07-30 12:00:00,NAGOYA_01,C7176,P003,3,11280.73,JP
T005078,2024-07-30 13:00:00,NAGOYA_01,C4285,P002,1,1124.48,UK
T005079,2024-07-30 14:00:00,TOKYO_01,C6559,P005,4,12557.54,IN
T005080,2024-07-30 15:00:00,NAGOYA_01,C4563,P005,3,12652.34,UK
T005081,2024-07-30 16:00:00,NAGOYA_01,C5584,P001,4,12576.56,JP
T005082,2024-07-30 17:00:00,TOKYO_01,C5817,P003,2,2712.24,JP
T005083,2024-07-30 18:00:00,OSAKA_01,C6041,P003,3,9640.89,JP
T005084,2024-07-30 19:00:00,TOKYO_01,C7182,P004,2,708.33,UK
T005085,2024-07-30 20:00:00,NAGOYA_01,C9026,P004,1,12795.46,JP
T005086,2024-07-30 21:00:00,OSAKA_01,C4244,P002,1,10983.14,JP
T005087,2024-07-30 22:00:00,TOKYO_02,C2040,P005,4,8201.73,UK
T005088,2024-07-30 23:00:00,OSAKA_01,C3273,P001,1,11093.58,JP
T005089,2024-07-31 00:00:00,NAGOYA_01,C4629,P001,4,1867.7,AU
T005090,2024-07-31 01:00:00,OSAKA_01,C3114,P003,2,8165.51,JP
T005091,2024-07-31 02:00:00,TOKYO_01,C8364,P001,3,4723.51,JP
T005092,2024-07-31 03:00:00,TOKYO_02,C2677,P003,1,14602.98,UK
T005093,2024-07-31 04:00:00,TOKYO_02,C4094,P005,2,12928.21,AU
T005094,2024-07-31 05:00:00,TOKYO_02,C6873,P001,3,11132.5,JP
T005095,2024-07-31 06:00:00,NAGOYA_01,C3284,P003,2,14039.34,JP
T005096,2024-07-31 07:00:00,NAGOYA_01,C6052,P005,4,5529.23,JP
T005097,2024-07-31 08:00:00,TOKYO_02,C8062,P005,2,13562.76,AU
T005098,2024-07-31 09:00:00,OSAKA_01,C2589,P003,4,5215.95,JP
T005099,2024-07-31 10:00:00,TOKYO_02,C3520,P003,4,11125.55,AU
T005100,2024-07-31 11:00:00,OSAKA_01,C5648,P002,1,11178.05,JP
T005101,2024-07-31 12:00:00,OSAKA_01,C6729,P005,4,766.07,IN
T005102,2024-07-31 13:00:00,NAGOYA_01,C1694,P003,4,5735.37,JP
T005103,2024-07-31 14:00:00,OSAKA_01,C8807,P005,2,781.77,IN
T005104,2024-07-31 15:00:00,TOKYO_02,C4683,P001,4,14957.83,JP
T005105,2024-07-31 16:00:00,NAGOYA_01,C7704,P004,4,2271.85,JP
T005106,2024-07-31 17:00:00,TOKYO_01,C8368,P004,2,8370.76,KR
T005107,2024-07-31 18:00:00,TOKYO_01,C2971,P003,3,11963.07,JP
T005108,2024-07-31 19:00:00,NAGOYA_01,C9055,P003,1,3418.32,JP
T005109,2024-07-31 20:00:00,TOKYO_02,C5218,P005,2,7533.26,JP
T005110,2024-07-31 21:00:00,TOKYO_01,C2868,P003,4,9307.72,JP
T005111,2024-07-31 22:00:00,TOKYO_01,C2671,P005,2,2822.97,AU
T005112,2024-07-31 23:00:00,OSAKA_01,C2728,P003,3,11789.05,JP
T005113,2024-08-01 00:00:00,OSAKA_01,C8632,P005,2,4840.38,US
T005114,2024-08-01 01:00:00,TOKYO_02,C7403,P003,2,3559.83,AU
T005115,2024-08-01 02:00:00,NAGOYA_01,C7092,P002,2,8595.19,IN
T005116,2024-08-01 03:00:00,TOKYO_02,C3142,P005,2,6449.55,JP
T005117,2024-08-01 04:00:00,NAGOYA_01,C7184,P002,4,13844.15,JP
T005118,2024-08-01 05:00:00,TOKYO_01,C7010,P002,2,13260.91,US
T005119,2024-08-01 06:00:00,OSAKA_01,C1253,P002,3,7508.58,JP
T005120,2024-08-01 07:00:00,TOKYO_02,C5102,P002,2,5709.32,US
T005121,2024-08-01 08:00:00,TOKYO_02,C4542,P001,2,5220.01,JP
T005122,2024-08-01 09:00:00,NAGOYA_01,C3775,P004,4,4379.67,JP
T005123,2024-08-01 10:00:00,NAGOYA_01,C8678,P001,4,8395.94,IN
T005124,2024-08-01 11:00:00,TOKYO_02,C7212,P003,2,12172.19,IN
T005125,2024-08-01 12:00:00,NAGOYA_01,C5637,P003,4,5005.97,AU
T005126,2024-08-01 13:00:00,TOKYO_02,C7034,P004,4,3256.36,UK
T005127,2024-08-01 14:00:00,TOKYO_02,C9457,P004,2,7394.52,US
T005128,2024-08-01 15:00:00,TOKYO_02,C7476,P004,4,1501.0,JP
T005129,2024-08-01 16:00:00,TOKYO_01,C4148,P002,1,10668.55,KR
T005130,2024-08-01 17:00:00,NAGOYA_01,C4359,P001,1,8016.19,US
T005131,2024-08-01 18:00:00,OSAKA_01,C2004,P003,1,7697.43,AU
T005132,2024-08-01 19:00:00,OSAKA_01,C5717,P001,4,4856.46,JP
T005133,2024-08-01 20:00:00,NAGOYA_01,C4271,P001,1,13617.76,UK
T005134,2024-08-01 21:00:00,TOKYO_02,C1209,P001,3,1812.05,JP
T005135,2024-08-01 22:00:00,OSAKA_01,C6539,P004,1,13112.45,JP
T005136,2024-08-01 23:00:00,OSAKA_01,C1153,P004,3,5962.23,JP
T005137,2024-08-02 00:00:00,NAGOYA_01,C4593,P003,4,13269.04,JP
T005138,2024-08-02 01:00:00,OSAKA_01,C9606,P003,1,11067.04,JP
T005139,2024-08-02 02:00:00,TOKYO_02,C2284,P003,3,2010.48,IN
T005140,2024-08-02 03:00:00,NAGOYA_01,C4148,P001,4,12557.28,US
T005141,2024-08-02 04:00:00,TOKYO_02,C1768,P004,1,10391.56,JP
T005142,2024-08-02 05:00:00,OSAKA_01,C6607,P002,2,968.38,IN
T005143,2024-08-02 06:00:00,OSAKA_01,C4202,P001,1,2438.69,JP
T005144,2024-08-02 07:00:00,TOKYO_02,C3787,P005,1,9716.61,JP
T005145,2024-08-02 08:00:00,TOKYO_01,C3210,P001,1,10107.71,JP
T005146,2024-08-02 09:00:00,OSAKA_01,C8399,P004,2,11326.45,UK
T005147,2024-08-02 10:00:00,TOKYO_01,C7338,P005,3,10943.56,JP
T005148,2024-08-02 11:00:00,OSAKA_01,C9733,P001,3,10063.04,JP
T005149,2024-08-02 12:00:00,TOKYO_01,C1358,P004,2,11610.46,JP
T005150,2024-08-02 13:00:00,TOKYO_01,C1849,P004,1,8838.74,US
T005151,2024-08-02 14:00:00,TOKYO_01,C8498,P002,1,4281.48,US
T005152,2024-08-02 15:00:00,TOKYO_02,C5522,P001,1,13729.46,JP
T005153,2024-08-02 16:00:00,TOKYO_01,C3544,P004,3,764.1,JP
T005154,2024-08-02 17:00:00,TOKYO_01,C2831,P003,3,5815.14,US
T005155,2024-08-02 18:00:00,TOKYO_01,C2472,P004,2,11068.62,US
T005156,2024-08-02 19:00:00,OSAKA_01,C1329,P002,4,6693.76,JP
T005157,2024-08-02 20:00:00,TOKYO_01,C6851,P004,2,860.1,IN
T005158,2024-08-02 21:00:00,OSAKA_01,C8032,P001,3,1456.72,KR
T005159,2024-08-02 22:00:00,TOKYO_01,C6266,P001,1,9905.24,JP
T005160,2024-08-02 23:00:00,TOKYO_01,C5354,P005,1,14490.54,AU
T005161,2024-08-03 00:00:00,TOKYO_02,C7435,P001,1,8502.02,JP
T005162,2024-08-03 01:00:00,OSAKA_01,C8978,P005,1,7847.99,US
T005163,2024-08-03 02:00:00,TOKYO_01,C5238,P003,4,5115.72,JP
T005164,2024-08-03 03:00:00,OSAKA_01,C7112,P002,2,4222.01,JP
T005165,2024-08-03 04:00:00,OSAKA_01,C5722,P003,2,804.28,IN
T005166,2024-08-03 05:00:00,NAGOYA_01,C2388,P005,3,4457.85,IN
T005167,2024-08-03 06:00:00,TOKYO_02,C5185,P004,2,7012.1,JP
T005168,2024-08-03 07:00:00,TOKYO_02,C9911,P004,4,3370.27,JP
T005169,2024-08-03 08:00:00,TOKYO_02,C4235,P003,4,1766.55,JP
T005170,2024-08-03 09:00:00,NAGOYA_01,C5576,P004,4,10907.05,AU
T005171,2024-08-03 10:00:00,NAGOYA_01,C2100,P005,1,13471.99,IN
T005172,2024-08-03 11:00:00,TOKYO_02,C9864,P002,3,14083.2,JP
T005173,2024-08-03 12:00:00,NAGOYA_01,C9708,P001,4,9460.98,AU
T005174,2024-08-03 13:00:00,NAGOYA_01,C3532,P005,2,1265.23,IN
T005175,2024-08-03 14:00:00,NAGOYA_01,C8770,P005,2,11242.51,JP
T005176,2024-08-03 15:00:00,TOKYO_02,C4670,P001,2,2096.38,AU
T005177,2024-08-03 16:00:00,TOKYO_02,C1781,P001,4,10211.35,JP
T005178,2024-08-03 17:00:00,TOKYO_02,C4523,P002,4,11800.8,UK
T005179,2024-08-03 18:00:00,NAGOYA_01,C7131,P002,2,11025.04,JP
T005180,2024-08-03 19:00:00,TOKYO_02,C5782,P002,4,14302.32,JP
T005181,2024-08-03 20:00:00,NAGOYA_01,C5995,P004,2,11203.12,JP
T005182,2024-08-03 21:00:00,TOKYO_01,C2501,P005,1,10551.54,IN
T005183,2024-08-03 22:00:00,NAGOYA_01,C4080,P001,4,4295.28,JP
T005184,2024-08-03 23:00:00,OSAKA_01,C1502,P005,1,13909.15,JP
T005185,2024-08-04 00:00:00,TOKYO_02,C4885,P005,1,3103.39,KR
T005186,2024-08-04 01:00:00,TOKYO_02,C9009,P002,4,13621.0,UK
T005187,2024-08-04 02:00:00,OSAKA_01,C1623,P002,2,5033.61,KR
T005188,2024-08-04 03:00:00,NAGOYA_01,C2050,P005,3,2387.37,JP
T005189,2024-08-04 04:00:00,TOKYO_01,C8385,P002,1,12486.9,UK
T005190,2024-08-04 05:00:00,OSAKA_01,C7081,P004,4,536.18,JP
T005191,2024-08-04 06:00:00,OSAKA_01,C6484,P001,1,12565.28,JP
T005192,2024-08-04 07:00:00,NAGOYA_01,C4772,P005,2,4303.52,JP
T005193,2024-08-04 08:00:00,TOKYO_02,C4916,P001,4,13328.46,JP
T005194,2024-08-04 09:00:00,NAGOYA_01,C5018,P004,3,10526.45,JP
T005195,2024-08-04 10:00:00,OSAKA_01,C2329,P002,4,10159.66,JP
T005196,2024-08-04 11:00:00,OSAKA_01,C5114,P003,1,5797.13,IN
T005197,2024-08-04 12:00:00,TOKYO_02,C4367,P004,4,1361.34,JP
T005198,2024-08-04 13:00:00,TOKYO_02,C9095,P003,4,12536.06,JP
T005199,2024-08-04 14:00:00,TOKYO_02,C6141,P001,1,2978.11,JP
T005200,2024-08-04 15:00:00,NAGOYA_01,C4951,P005,3,5897.75,UK
T005201,2024-08-04 16:00:00,TOKYO_02,C6084,P002,2,9205.14,JP
T005202,2024-08-04 17:00:00,OSAKA_01,C2573,P004,4,7492.68,JP
T005203,2024-08-04 18:00:00,OSAKA_01,C3634,P002,3,3380.58,JP
T005204,2024-08-04 19:00:00,TOKYO_01,C3768,P003,2,2538.94,UK
T005205,2024-08-04 20:00:00,NAGOYA_01,C6302,P003,1,2287.07,JP
T005206,2024-08-04 21:00:00,TOKYO_01,C7250,P005,3,13013.61,JP
T005207,2024-08-04 22:00:00,OSAKA_01,C2211,P003,3,957.61,JP
T005208,2024-08-04 23:00:00,TOKYO_01,C9967,P005,4,14666.71,UK
T005209,2024-08-05 00:00:00,OSAKA_01,C6955,P004,1,3378.67,JP
T005210,2024-08-05 01:00:00,TOKYO_01,C2160,P005,4,2099.67,AU
T005211,2024-08-05 02:00:00,TOKYO_02,C6977,P003,1,8866.09,JP
T005212,2024-08-05 03:00:00,TOKYO_01,C8041,P001,2,1659.8,KR
T005213,2024-08-05 04:00:00,TOKYO_02,C3383,P005,4,9235.57,AU
T005214,2024-08-05 05:00:00,TOKYO_02,C6876,P002,1,12834.09,AU
T005215,2024-08-05 06:00:00,NAGOYA_01,C4540,P001,1,1194.52,JP
T005216,2024-08-05 07:00:00,TOKYO_02,C5635,P005,3,12098.09,JP
T005217,2024-08-05 08:00:00,TOKYO_02,C2095,P002,4,6219.92,JP
T005218,2024-08-05 09:00:00,TOKYO_01,C6901,P001,4,2812.61,AU
T005219,2024-08-05 10:00:00,OSAKA_01,C9215,P005,2,3053.4,KR
T005220,2024-08-05 11:00:00,NAGOYA_01,C2079,P004,1,13822.09,JP
T005221,2024-08-05 12:00:00,TOKYO_02,C9370,P002,3,2103.78,UK
T005222,2024-08-05 13:00:00,NAGOYA_01,C3847,P004,1,13068.35,JP
T005223,2024-08-05 14:00:00,TOKYO_01,C2960,P003,1,8391.55,UK
T005224,2024-08-05 15:00:00,TOKYO_02,C2473,P005,1,1066.31,JP
T005225,2024-08-05 16:00:00,TOKYO_01,C5888,P005,4,7234.9,JP
T005226,2024-08-05 17:00:00,NAGOYA_01,C5979,P002,1,12353.02,JP
T005227,2024-08-05 18:00:00,TOKYO_01,C2212,P005,2,11029.94,US
T005228,2024-08-05 19:00:00,NAGOYA_01,C6697,P003,3,7587.35,US
T005229,2024-08-05 20:00:00,TOKYO_01,C1419,P005,3,12970.72,JP
T005230,2024-08-05 21:00:00,NAGOYA_01,C4659,P001,1,2245.29,JP
T005231,2024-08-05 22:00:00,OSAKA_01,C6283,P004,3,13694.15,JP
T005232,2024-08-05 23:00:00,TOKYO_01,C2340,P003,1,12773.4,JP
T005233,2024-08-06 00:00:00,TOKYO_01,C6137,P003,4,10770.01,JP
T005234,2024-08-06 01:00:00,OSAKA_01,C6189,P004,3,12359.37,AU
T005235,2024-08-06 02:00:00,OSAKA_01,C2361,P004,4,8385.32,AU
T005236,2024-08-06 03:00:00,TOKYO_01,C1591,P003,4,10289.86,US
T005237,2024-08-06 04:00:00,OSAKA_01,C1526,P004,2,8628.67,US
T005238,2024-08-06 05:00:00,TOKYO_02,C8855,P002,2,5653.71,JP
T005239,2024-08-06 06:00:00,NAGOYA_01,C2292,P004,3,8748.48,IN
T005240,2024-08-06 07:00:00,NAGOYA_01,C2654,P001,1,4233.25,JP
T005241,2024-08-06 08:00:00,NAGOYA_01,C1187,P001,1,6884.05,US
T005242,2024-08-06 09:00:00,TOKYO_02,C3758,P002,1,4571.24,JP
T005243,2024-08-06 10:00:00,OSAKA_01,C9720,P004,1,2281.87,US
T005244,2024-08-06 11:00:00,OSAKA_01,C9625,P001,2,5167.0,JP
T005245,2024-08-06 12:00:00,TOKYO_01,C7431,P005,1,12853.81,JP
T005246,2024-08-06 13:00:00,OSAKA_01,C7037,P004,1,6025.67,US
T005247,2024-08-06 14:00:00,TOKYO_01,C9494,P002,4,11346.05,JP
T005248,2024-08-06 15:00:00,TOKYO_02,C5182,P004,1,3040.37,JP
T005249,2024-08-06 16:00:00,NAGOYA_01,C7973,P003,1,6654.08,AU
T005250,2024-08-06 17:00:00,NAGOYA_01,C1437,P003,2,2165.41,IN
T005251,2024-08-06 18:00:00,NAGOYA_01,C1832,P001,3,2510.01,JP
T005252,2024-08-06 19:00:00,OSAKA_01,C9988,P003,4,9452.83,JP
T005253,2024-08-06 20:00:00,TOKYO_01,C9751,P002,4,9308.49,JP
T005254,2024-08-06 21:00:00,TOKYO_01,C9953,P001,3,3593.89,AU
T005255,2024-08-06 22:00:00,TOKYO_02,C6794,P002,4,7379.14,JP
T005256,2024-08-06 23:00:00,OSAKA_01,C4574,P002,1,13017.94,UK
T005257,2024-08-07 00:00:00,TOKYO_02,C4785,P003,1,3025.92,JP
T005258,2024-08-07 01:00:00,TOKYO_01,C6220,P003,3,778.55,JP
T005259,2024-08-07 02:00:00,TOKYO_01,C8750,P002,2,9953.93,JP
T005260,2024-08-07 03:00:00,NAGOYA_01,C7818,P003,2,1275.72,JP
T005261,2024-08-07 04:00:00,OSAKA_01,C1684,P003,4,14709.13,US
T005262,2024-08-07 05:00:00,TOKYO_01,C5233,P003,2,9339.49,JP
T005263,2024-08-07 06:00:00,NAGOYA_01,C1577,P004,2,7320.75,KR
T005264,2024-08-07 07:00:00,OSAKA_01,C9007,P002,2,6734.89,JP
T005265,2024-08-07 08:00:00,TOKYO_02,C1227,P005,2,8809.52,JP
T005266,2024-08-07 09:00:00,OSAKA_01,C3328,P002,2,1814.05,JP
T005267,2024-08-07 10:00:00,OSAKA_01,C3731,P001,2,13985.28,UK
T005268,2024-08-07 11:00:00,TOKYO_01,C1430,P003,2,9571.81,IN
T005269,2024-08-07 12:00:00,TOKYO_01,C2709,P003,4,3167.69,JP
T005270,2024-08-07 13:00:00,OSAKA_01,C6782,P005,1,8657.43,UK
T005271,2024-08-07 14:00:00,TOKYO_01,C2234,P001,2,2432.22,JP
T005272,2024-08-07 15:00:00,TOKYO_01,C9493,P004,1,754.51,US
T005273,2024-08-07 16:00:00,TOKYO_01,C6205,P002,3,9642.5,IN
T005274,2024-08-07 17:00:00,NAGOYA_01,C2420,P004,1,9903.01,US
T005275,2024-08-07 18:00:00,NAGOYA_01,C1768,P001,3,8963.6,UK
T005276,2024-08-07 19:00:00,OSAKA_01,C7034,P005,4,3160.51,UK
T005277,2024-08-07 20:00:00,TOKYO_01,C9635,P001,1,9249.73,KR
T005278,2024-08-07 21:00:00,NAGOYA_01,C4104,P005,3,1319.41,JP
T005279,2024-08-07 22:00:00,OSAKA_01,C5355,P004,1,9333.96,JP
T005280,2024-08-07 23:00:00,TOKYO_01,C4305,P004,4,8533.25,AU
T005281,2024-08-08 00:00:00,TOKYO_02,C2538,P001,1,10001.2,US
T005282,2024-08-08 01:00:00,TOKYO_01,C2331,P001,3,13484.4,JP
T005283,2024-08-08 02:00:00,TOKYO_01,C9168,P003,2,12830.19,JP
T005284,2024-08-08 03:00:00,NAGOYA_01,C7939,P005,2,14719.49,IN
T005285,2024-08-08 04:00:00,OSAKA_01,C9261,P003,2,14655.49,KR
T005286,2024-08-08 05:00:00,OSAKA_01,C6558,P002,4,11698.64,JP
T005287,2024-08-08 06:00:00,NAGOYA_01,C6944,P002,2,14368.08,JP
T005288,2024-08-08 07:00:00,TOKYO_01,C8126,P001,4,13075.62,JP
T005289,2024-08-08 08:00:00,TOKYO_02,C1480,P004,2,11049.95,JP
T005290,2024-08-08 09:00:00,TOKYO_01,C6263,P002,4,1593.07,US
T005291,2024-08-08 10:00:00,TOKYO_01,C5094,P002,4,1211.22,UK
T005292,2024-08-08 11:00:00,TOKYO_02,C7167,P003,1,12645.19,JP
T005293,2024-08-08 12:00:00,NAGOYA_01,C3793,P003,2,7600.01,AU
T005294,2024-08-08 13:00:00,OSAKA_01,C3892,P002,1,12311.8,US
T005295,2024-08-08 14:00:00,NAGOYA_01,C2198,P001,3,5037.31,JP
T005296,2024-08-08 15:00:00,NAGOYA_01,C9011,P003,2,6265.92,AU
T005297,2024-08-08 16:00:00,TOKYO_01,C3372,P002,2,10652.71,US
T005298,2024-08-08 17:00:00,OSAKA_01,C2892,P004,2,13772.24,IN
T005299,2024-08-08 18:00:00,OSAKA_01,C6790,P003,2,1772.54,JP
T005300,2024-08-08 19:00:00,NAGOYA_01,C2883,P002,1,12991.43,US
T005301,2024-08-08 20:00:00,TOKYO_02,C6467,P005,1,11998.68,JP
T005302,2024-08-08 21:00:00,NAGOYA_01,C1797,P003,4,5075.32,JP
T005303,2024-08-08 22:00:00,TOKYO_02,C9209,P005,1,5650.64,JP
T005304,2024-08-08 23:00:00,OSAKA_01,C9235,P003,4,1173.69,JP
T005305,2024-08-09 00:00:00,NAGOYA_01,C1154,P003,3,728.24,JP
T005306,2024-08-09 01:00:00,TOKYO_01,C5962,P005,1,7416.59,JP
T005307,2024-08-09 02:00:00,NAGOYA_01,C5080,P001,4,1885.32,US
T005308,2024-08-09 03:00:00,OSAKA_01,C9050,P002,2,3313.03,AU
T005309,2024-08-09 04:00:00,TOKYO_01,C6947,P001,3,12778.12,JP
T005310,2024-08-09 05:00:00,TOKYO_01,C5320,P001,4,8779.91,JP
T005311,2024-08-09 06:00:00,TOKYO_02,C2892,P002,3,9687.67,AU
T005312,2024-08-09 07:00:00,TOKYO_01,C4424,P004,2,3218.45,JP
T005313,2024-08-09 08:00:00,TOKYO_01,C3015,P001,2,12515.6,JP
T005314,2024-08-09 09:00:00,NAGOYA_01,C7673,P001,4,13085.71,US
T005315,2024-08-09 10:00:00,OSAKA_01,C7032,P001,4,8088.25,JP
T005316,2024-08-09 11:00:00,TOKYO_02,C5833,P004,2,13732.09,JP
T005317,2024-08-09 12:00:00,NAGOYA_01,C1565,P003,4,12750.02,JP
T005318,2024-08-09 13:00:00,TOKYO_01,C8412,P005,2,11104.2,JP
T005319,2024-08-09 14:00:00,TOKYO_01,C3018,P005,1,11144.1,KR
T005320,2024-08-09 15:00:00,TOKYO_02,C3314,P004,4,2028.21,JP
T005321,2024-08-09 16:00:00,OSAKA_01,C5412,P001,3,4427.12,JP
T005322,2024-08-09 17:00:00,TOKYO_02,C4883,P005,2,1469.28,US
T005323,2024-08-09 18:00:00,NAGOYA_01,C9216,P004,1,625.88,JP
T005324,2024-08-09 19:00:00,TOKYO_02,C7739,P002,4,2795.49,JP
T005325,2024-08-09 20:00:00,TOKYO_01,C8902,P005,2,13267.06,IN
T005326,2024-08-09 21:00:00,NAGOYA_01,C2189,P002,1,3978.17,UK
T005327,2024-08-09 22:00:00,TOKYO_01,C8156,P001,4,14567.23,JP
T005328,2024-08-09 23:00:00,OSAKA_01,C8342,P005,2,9160.72,JP
T005329,2024-08-10 00:00:00,TOKYO_01,C7884,P004,2,3940.25,IN
T005330,2024-08-10 01:00:00,TOKYO_01,C4157,P003,2,7708.4,JP
T005331,2024-08-10 02:00:00,TOKYO_02,C6520,P005,4,3676.87,JP
T005332,2024-08-10 03:00:00,TOKYO_01,C2741,P005,1,14767.62,JP
T005333,2024-08-10 04:00:00,NAGOYA_01,C4688,P005,2,12785.34,JP
T005334,2024-08-10 05:00:00,NAGOYA_01,C8485,P005,1,880.46,JP
T005335,2024-08-10 06:00:00,OSAKA_01,C6369,P004,1,14242.75,JP
T005336,2024-08-10 07:00:00,NAGOYA_01,C6644,P004,3,10955.44,US
T005337,2024-08-10 08:00:00,TOKYO_02,C5023,P003,1,1694.53,JP
T005338,2024-08-10 09:00:00,OSAKA_01,C1716,P004,1,10224.25,JP
T005339,2024-08-10 10:00:00,NAGOYA_01,C4967,P004,1,9880.44,JP
T005340,2024-08-10 11:00:00,TOKYO_02,C8423,P001,1,3672.44,US
T005341,2024-08-10 12:00:00,NAGOYA_01,C7450,P001,1,11497.48,JP
T005342,2024-08-10 13:00:00,NAGOYA_01,C4215,P002,4,1762.44,JP
T005343,2024-08-10 14:00:00,TOKYO_01,C8825,P003,3,7596.96,JP
T005344,2024-08-10 15:00:00,NAGOYA_01,C1390,P001,2,643.89,JP
T005345,2024-08-10 16:00:00,NAGOYA_01,C4037,P003,3,14546.69,UK
T005346,2024-08-10 17:00:00,TOKYO_02,C1232,P003,3,11397.67,AU
T005347,2024-08-10 18:00:00,TOKYO_02,C4131,P005,2,2803.36,JP
T005348,2024-08-10 19:00:00,TOKYO_01,C8634,P003,1,5454.27,US
T005349,2024-08-10 20:00:00,NAGOYA_01,C1233,P005,2,2828.15,JP
T005350,2024-08-10 21:00:00,TOKYO_01,C2391,P002,1,11615.95,JP
